"X","NADK","CHDH","DGKA","SDHA","CETP","FH","OGDH","CHRNE","SLC6A4","ALDH2","LPCAT3","LDHB","GLS","ODC1","KYNU","MTR","PANK2","PRMT1","IMPA1","LDHA","GCSH","ADCYAP1","PGD","GALM","IPMK","DDAH1","CPT2","PANK4","SMPD1","TK2","MAT2A","KYAT1","CTPS1","MSRA","MTHFR","GLDC","TH","ACADSB","GFPT1","DDO","SDHD","HOGA1"
"ACH-000161",5.13257684267001,1.33342373372519,3.66448284036468,7.0393577651597,0.01435529297707,6.92231679921813,6.47069954142369,0.0976107966264223,0.01435529297707,3.88557436437143,5.25512301484779,1.93734439215023,5.40053792958373,7.36649707577453,5.86393845042397,3.90881290773955,4.4154882710497,8.29994062982406,3.49825086752783,10.695663296788,5.52199295640167,0.0285691521967709,5.44493204894218,3.98185265328974,1.78659636189081,3.4944156103975,3.46074256378964,3.16188768237689,4.85449441815488,3.21567859660793,7.58908931290962,2.58014548442338,4.25625587320273,2.51601514700366,2.33913738491959,3.35895882583233,0,3.68369645430652,4.9217219470096,1.4276061727819,5.83617662480922,3.33771109212829
"ACH-000176",5.93593113975227,0.01435529297707,0.321928094887362,6.54643148880567,0.0285691521967709,6.62716906084185,6.31813604115417,0.286881147788161,0.0285691521967709,5.80967167790706,4.67072705449947,9.37623394012389,5.68650052718322,7.51774811422812,5.25814199589377,3.44493204894218,4.57470704641555,8.20896588630656,4.13586316536868,9.57260549619139,4.83390207666916,0.01435529297707,6.98720715597523,3.46727948045998,1.81966818349646,4.4276061727819,3.65191274464578,3.91073266190291,5.74281466986289,4.22650852980868,7.21470767319764,3.19534759832222,5.70238050161552,3.62293035092018,2.48284828306847,0.773996325111173,0,3.46727948045998,5.59395128394841,0.0565835283663675,6.63589946594638,0.454175893185802
"ACH-000186",4.92124588858559,0.454175893185802,4.92362461136832,6.23610988988963,0.0426443374084937,5.69097573834328,6.00180224263399,0.0565835283663675,0.0285691521967709,5.114367024952,5.20124177119825,9.56342510192657,4.73498052343589,5.72982464363689,4.91647664443772,2.70929063572336,4.23419472295381,8.24379282879719,4.29572302453997,10.3429635743987,4.33199177823206,0.01435529297707,7.19908336951041,3.14567745519564,2.22342254993494,4.21023299009585,3.40599235967584,4.69320814891002,3.04788732939655,2.84599177066457,5.90110824301451,3.19849415363908,5.33913738491959,2.82578562746479,2.43562859405209,1.71369581484336,0.238786859587116,2.32481060342048,5.46107011403305,0.137503523749935,6.39248916196602,0.124328135002202
"ACH-000261",5.61264737765832,1.13750352374994,4.9500017490835,6.50318969917099,0.070389327891398,6.37173309062267,6.15825622881134,0.111031312388744,0.150559676575381,5.02502879449152,3.67581593117227,9.75522142070237,6.11561593142811,7.59611519633453,0.0426443374084937,3.41006969175638,4.73660487531425,8.02142420390357,4.91169158187234,8.65029784759919,5.7599547420113,0.070389327891398,5.79337571126475,2.92409988564074,1.9297909977186,5.33735429849697,2.78868571061353,4.23266075679027,4.05311133645956,4.4666271200415,7.49361531357724,3.66220549965362,6.55105452750064,4.60999129521268,1.98185265328974,3.51096191927738,0.176322772640463,2.53356334821451,5.09043004232162,0.189033824390017,7.16540952031982,0.31034012061215
"ACH-000264",5.92124588858559,2.38404980679516,3.42088657497553,6.93852104586597,0,6.08108392868763,6.49569516262407,0.150559676575381,0.01435529297707,4.54163873443614,6.83263688756687,10.6899106385679,6.15562781584529,6.15238625842844,3.0232553523003,3.37851162325373,4.18030701996943,8.23059691803127,4.75648960675997,9.15314665218498,5.39882918244463,0.0426443374084937,6.77320515698557,3.45154083301783,2.09085343045111,3.35895882583233,3.92219784839637,4.26153081524341,4.28095631383106,4.02768487693716,7.45228243027938,1.9297909977186,4.90544717873885,4.16992500144231,2.27798474729977,0.137503523749935,0.238786859587116,2.01077983875324,3.88068552526112,0.0565835283663675,6.58029625988894,0.344828496997441
"ACH-000292",5.97292236422542,1.36737106564853,3.29572302453997,6.84096670448742,0.01435529297707,6.97876765103679,5.71259578044703,0.189033824390017,0.01435529297707,4.09592441999854,5.35966172233388,10.375908263075,4.74038793246835,6.94040169796984,0.0565835283663675,4.03913839390696,4.46923479366766,8.24412594328373,4.16430358309365,8.96249118440637,5.49729300866279,0.0426443374084937,7.26322224452176,3.60644222813161,1.799087306074,5.07124781946144,4.4757334309664,4.58195375084882,3.30597052098439,3.89141918684608,7.08756891786822,3.65878273401283,6.13257684267001,1.15704371014558,4.06695024392463,4.83491342970104,0,3.42088657497553,4.10936055940423,0.01435529297707,6.73023235737166,0.01435529297707
"ACH-000311",6.13298804262744,1.43295940727611,4.73063995591679,6.87762156658306,0.01435529297707,7.20241772157518,5.8499992594661,0.124328135002202,0.111031312388744,6.13852780142227,4.06608919045777,10.0965833955003,4.58315800387441,7.30241045042562,7.5337190711399,2.72900887033786,4.4369613378336,8.08857625693041,3.5668151540109,9.76249831341771,5.09127669436522,0,9.72623519223095,4.04176864995163,2.4931349223055,3.65535182861255,3.68706068833989,3.48155728070859,1.25096157353322,2.52105073690096,7.94971000674344,2.38404980679516,4.75381844317354,2.84599177066457,3.04614178164472,0.687060688339892,0.01435529297707,3.63110428236588,5.39574832817903,0.356143810225275,6.537140729805,1.58496250072116
"ACH-000331",6.15987133677839,0.01435529297707,2.96347412397489,5.86542397831313,0.0426443374084937,6.43512849755131,5.3019533951261,0.0565835283663675,0.0426443374084937,4.28835856219366,4.56985560833095,10.4368156289336,7.73437091966298,8.27309622372628,0.344828496997441,3.92124588858559,4.92789645372882,8.59241966126474,3.97911075501579,10.0996108119609,5.83945576522463,2.57773093149008,7.65241478861129,0.20163386116965,1.91838623444635,2.66902676550963,3.18745105402733,4.15785216914174,4.0686708106651,3.33485426933163,7.14618679149074,2.08065766334523,6.19455988602261,3.50080205305716,2.05311133645956,0.713695814843359,0,2.03913839390696,5.57410150808939,0.411426245726465,6.94532677726463,2.39231742277876
"ACH-000335",5.52324829260521,1.07724299893246,3.83794324189103,6.97899639608894,0.16349873228288,6.52120781622399,5.11644793551166,0.0285691521967709,0.0285691521967709,5.74362267606766,4.20398416585599,10.9671541943468,6.62497817956904,9.37022968169806,5.07210580048042,3.86789646399265,4.82527683005487,8.67108102928862,4.22265002245148,9.64051609401675,5.52825874275841,0.01435529297707,6.76844901518055,3.10936055940423,2.60644222813161,4.98913900736823,3.70929063572336,4.0232553523003,3.18745105402733,3.78345665436024,8.470089410577,3.64385618977472,6.02635744696384,3.12928301694497,1.63691458035588,3.77820857639809,0,3.20633064787105,4.45680614923047,0.356143810225275,6.87590290312483,0.0840642647884745
"ACH-000343",6.57288966842058,0.422233000683048,3.98823022306046,5.31650781910311,0.0285691521967709,5.96693797927846,5.73362549840823,0.0840642647884745,0.0285691521967709,4.62410089462811,5.26115467261557,10.2783332945229,6.88410945135923,7.81313985089045,0.137503523749935,4.52606881166759,5.14608493861619,7.36308344720815,4.11353381959191,8.92680003448527,5.80915716469159,0.0285691521967709,7.70749718241742,0.16349873228288,2.114367024952,5.36211916672566,3.94673086014031,4.63865311646611,4.66391384211598,3.91456452349394,8.5289619437996,3.48542682717024,6.08236196955747,1.02856915219677,4.60703434594862,1.28095631383106,0.070389327891398,3.27351588970212,4.36876834909033,0.0285691521967709,6.87762156658306,0.31034012061215
"ACH-000367",5.78293270482084,0.214124805352847,5.90496571868403,5.74200621086674,0.20163386116965,5.86046625851717,5.5963388642052,0.137503523749935,0.0426443374084937,3.25247621413522,4.52230689287139,10.1080016464659,7.34047325498715,8.43107967405788,0.0565835283663675,2.51601514700366,3.48928602262588,8.63052196347164,4.69265037003553,9.850811922162,5.19967234483636,3.41142624572647,7.03066713624694,0.01435529297707,1.66902676550963,5.98299357469431,3.0703893278914,4.05137210172103,3.67694435910691,3.60644222813161,7.32346014461094,0.895302621333307,5.66448284036468,4.02945288578697,1.63226821549951,0.526068811667588,0.0565835283663675,1.89141918684608,5.1243281350022,0.0565835283663675,7.30323278525064,3.02680005934372
"ACH-000390",5.58406053442676,0.903038270112912,5.14323013477689,6.35491051158679,0.0285691521967709,5.96555343498708,6.17592374206376,0.333423733725192,0.137503523749935,6.40650265681287,5.75033852024471,9.48964729348844,4.08065766334523,6.54966917072649,7.68565987743181,2.62993940943954,5.5894638929561,7.90171165388988,2.92219784839637,8.87897051015108,5.72683121703249,0,8.63019430577373,0.411426245726465,1.82781902461732,2.30158764660319,3.30888505741176,3.56924802986718,1.61353165291793,2.82578562746479,7.67461600861502,2.34198574722862,5.26153081524341,2.70043971814109,1.89917563048051,0.286881147788161,0.214124805352847,2.36176835941915,4.39848719001897,0.01435529297707,7.36745843552234,1.35614381022528
"ACH-000395",6.60125080460648,2.55581615506164,2,6.34908214639109,0.0565835283663675,7.27937843123448,5.04832338653781,0.298658315564515,0.238786859587116,7.82610353474906,4.97682185236069,7.78430766672839,5.63865311646611,6.92041240816079,0.22650852980868,3.44360665147561,5.0036022366802,7.99548451887751,5.10139795218253,9.23646870082494,5.81762325751143,0.01435529297707,7.71986792834437,1.06350294230616,2.4276061727819,3.85897561429202,4.01167453338092,4.41481206056585,2.71149490665009,3.34624777408278,8.65273743892929,3.54349588342577,7.08033788166578,3.10097764772482,3.0703893278914,4.3533232911629,0.01435529297707,3.15704371014558,5.54287709935414,0.910732661902913,6.80232248489952,0.933572638261024
"ACH-000414",6.91826695909256,2.44625622988956,5.06695024392463,6.72260263685137,0.0285691521967709,6.89845023280787,4.674686619928,0.176322772640463,0,8.50608935015152,5.04045412134962,12.014299494596,5.51633038682594,8.5632344130223,8.93610787203051,2.36176835941915,3.74846123300403,8.53919759271153,5.50747752951693,10.1488578608769,7.43429461795993,0.0565835283663675,8.46809451637844,3.44890095114513,1.46466826700344,4.31831684133498,3.08406426478847,3.95326523901484,1.75702324650746,3.48284828306847,8.03556892792691,2.73768676140986,5.74092756031863,1.55581615506164,1.94485844580754,5.03121873061072,0,3.18903382439002,5.01167453338092,0.565597175854225,7.26331615469532,2.67129337248158
"ACH-000416",5.43162295971329,0.01435529297707,3.61235249875266,5.02989454966334,0.485426827170242,5.98253731439927,6.16751850373522,0.01435529297707,0.0285691521967709,4.1243281350022,3.88264304936184,12.7923429406928,6.35649598770558,7.09855851793841,6.14934066928622,2.19849415363908,4.55949181320504,8.30222764568122,4.72574115650395,9.63277714111198,5.81172789780389,0.01435529297707,7.57349571549561,2.77399632511117,2.40599235967584,5.13010717865883,2.4905701304462,4.00629802390037,2.611172380044,3.4235781709818,6.70749718241742,1.83187724119167,5.66277517193778,2.35049724708413,2.89530262133331,0.286881147788161,0.0840642647884745,1.54101915313356,4.35825558670513,0.01435529297707,7.40096480032711,0.604071323668861
"ACH-000434",5.28577209324984,0.0565835283663675,3.36597242759338,4.87627136055013,0.20163386116965,5.78581207535837,3.89433274227769,0.238786859587116,0.0285691521967709,5.94673086014031,3.75488750216347,9.47567264197332,7.67334441364796,7.47167521439204,4.55458885167764,2.58014548442338,4.34269695998193,8.00495075995105,5.39059890555246,10.7373318569577,7.06899318861308,0.0426443374084937,6.0923343111862,4.3526172989585,3.10936055940423,4.32409051603798,2.15704371014558,3.99095486039699,3.71699089440494,2.55336050333533,8.00292750206307,2.65306001710456,6.05115454987851,1.98185265328974,2.25096157353322,1.28688114778816,2.60880924267552,2.24184018356467,3.62993940943954,0.01435529297707,8.07686902921101,0.495695162624069
"ACH-000444",5.11894107272351,1.81966818349646,4.54101915313356,6.76659516172927,0.0426443374084937,7.18923154864728,5.47476049957678,0.263034405833794,0.189033824390017,5.54843662469604,4.27276973243651,11.8826812558221,5.0457050645108,8.48775965860139,0.55581615506164,3.47378691161437,4.86046625851717,8.86616616903904,5.8414699994658,9.64199752313601,5.28503224962291,0,6.77465530061292,3.67355642399014,2.03913839390696,4.47248777146274,2.36176835941915,4.12680770314203,3.5909612413426,3.70929063572336,8.0930213465869,1.57046293102604,6.57773093149008,2.47767732756531,1.4276061727819,3.30305008468167,0,2.55336050333533,4.70653055253812,0,6.39917109381982,0.6959938131099
"ACH-000447",5.98002530023873,0.6959938131099,2.86393845042397,6.12494842668108,0.678071905112638,6.62161235302432,6.85062442524305,0.189033824390017,0.0285691521967709,6.5535141040851,5.80580834870147,9.82659615263921,7.36798254368052,6.14852742516046,8.62402776346394,4.19849415363908,5.21140163741847,7.20182986620234,4.90737141382356,9.72817562569393,5.09381367340273,0.01435529297707,9.30467074427608,4.31034012061215,2.33342373372519,3.37295209791183,3,3.23419472295381,5.53667461756976,5.46041493916217,7.80393735784443,2.40871186102943,5.27537959625362,3.12763327972587,3.19692173382033,0.55581615506164,0.0840642647884745,2.27202318906105,7.9006857051865,2.12101540096137,7.37451788104629,0.250961573533219
"ACH-000454",5.34163000932991,0.0840642647884745,5.141187525005,6.81915722367497,0.01435529297707,6.66647256884207,5.44658708530688,0.286881147788161,0.0976107966264223,5.52262076104208,7.08831123588866,10.4647499390033,4.93640237772506,6.94591197787334,5.20202584460934,3.02502879449152,5.26940724085404,7.98953642056108,4.45220004940622,8.77099418024441,6.0036022366802,0,8.94245585800734,2.43829285157915,1.88362081628567,2.71808758396052,3.4369613378336,3.27202318906105,2.45154083301783,2.77820857639809,6.96866679319521,3.32192809488736,5.23916887866545,2.32768736417605,2.27500704749987,2.23266075679027,0,2.68257329734758,4.62117275268344,0.01435529297707,7.19996674235619,2.01077983875324
"ACH-000463",5.4262647547021,1.20789285164133,2.72900887033786,6.49121175600309,0.0565835283663675,8.11296071164303,5.87332106291482,0.0426443374084937,0.01435529297707,2.68706068833989,4.43762724831895,10.2690097623342,5.49121175600309,8.48719690663492,7.14414836650889,3.73984810269933,4.56985560833095,8.31863318714063,4.13914201914569,10.2538474849874,5.59305492166988,0.070389327891398,8.99466457282481,1.79493566280354,1.87578006306849,3.09085343045111,3.5298209465287,3.60999129521268,2.95233356636969,2.54843662469604,8.03232128705788,3.31179371775365,6.46172499150271,1.94860084749336,1.41142624572647,2.60407132366886,0,3.32337006906127,4.88508622529017,0.443606651475615,6.84636794598483,1.27500704749987
"ACH-000481",5.78293270482084,2.20476675065461,3.14241343787374,6.79636413813963,0,7.05365441760314,5.61941301059794,0.150559676575381,0.0976107966264223,5.72273923629671,4.30961277245412,10.9376680676011,5.98709343705815,7.2128611165929,1.33342373372519,3.98093926608551,4.42290574261218,9.26823787362928,3.60407132366886,9.61559285651096,6.71877259182719,0.01435529297707,9.04731480431021,3.70043971814109,1.57531233068744,4.50716034911752,3.83187724119167,3.51853513898218,1.90303827011291,1.39506279951758,7.84774641692139,1.72683121703249,5.53356334821451,3.39917109381982,2.01435529297707,2.96532254836725,0,3.21101219348551,4.00270252037982,0.01435529297707,7.2137360959228,0.27500704749987
"ACH-000482",7.48944659862258,0.16349873228288,6.15663931069209,7.10496560483998,0.01435529297707,6.49761236561836,6.18388345903223,1.51096191927738,0,5.24716800037477,4.8569856897822,6.61249994573944,3.62058641045188,8.43983088398139,5.00854067170295,2.68032435684402,4.45680614923047,7.05289404674744,3.04788732939655,10.1090470777007,3.98367769469807,0,7.60251329745183,4.46008724011683,1.97819562968165,6.53106949272595,3.82171021503467,4.17232749165762,6.20847824221171,3.67016051412663,7.34482849699744,2.01077983875324,4.97269265400426,1.42223300068305,3.87676249078156,2.16349873228288,1.85996954822103,3.4369613378336,6.43546191447928,1.33342373372519,6.90026304356897,1.52105073690096
"ACH-000496",5.79545527204412,2.09761079662642,2.32481060342048,7.33324481699638,0.01435529297707,6.45975946661982,5.16751850373522,0.20163386116965,0.0285691521967709,7.3068819462727,5.66704055902299,10.3523745343248,5.97200330380836,7.38258079910961,6.42861141846713,4.00180224263399,4.44161626940656,8.51790555352995,4.63517394667492,10.3462921040015,6.86430997582391,1.42223300068305,8.19460913064368,3.33485426933163,2.38681094647222,3.68818035858693,4.00450139223494,3.99638874644762,3.43162295971329,5.23112515787905,8.86737141521525,2.27798474729977,5.92481250360578,2.0496307677246,1.70929063572336,4.36036427654347,0,3.6724253419715,5.36001304220433,0.31034012061215,6.90038381666693,0.176322772640463
"ACH-000510",5.36211916672566,0.475084882948783,3.00539998774259,6.25833047261243,0.01435529297707,5.84222461287724,5.46172499150271,0.250961573533219,0,1.22032995487956,5.40599235967584,10.5950709541954,5.14893410452634,7.75094141558782,0.070389327891398,2.89530262133331,4.09929520433777,8.11124002053245,5.8094144442359,8.79860140292001,5.84824735270451,0.070389327891398,6.594847089653,3.08406426478847,2.02502879449152,4.08915913191124,3.38543103719352,4.21179097625254,3.22187708107703,3.20633064787105,7.34819700307791,2.86789646399265,5.98823022306046,3.91552090075196,2.36176835941915,6.54086421622304,0,2.4905701304462,3.94016675048282,0.0565835283663675,6.71822461155628,0.070389327891398
"ACH-000511",5.7221927608959,0.01435529297707,4.42693561964834,7.01256867350306,0.176322772640463,6.56147889150101,6.12308675098106,0.16349873228288,0.0285691521967709,1.88752527074159,5.09803208296053,10.7375853690464,7.09834796699804,7.68727069271313,0.925999418556223,4.1407786557828,5.79467578798686,7.38698334236665,4.22650852980868,10.2357749191504,4.74792441623844,0,6.06177619758669,3.33342373372519,2.4541758931858,6.43529521564717,3.70597790168252,4.4235781709818,5.5341861390901,3.85698568978221,8.04204235938365,3.28688114778816,6.30048984436311,3.55458885167764,2.78450398292957,0.422233000683048,0.495695162624069,2.96162332828694,5.22265002245148,1.99276843076892,7.122258567812,0.400537929583729
"ACH-000521",5.49345520092618,0.855989697308481,5.04264433740849,6.13750352374993,0.137503523749935,5.96116025813664,5.3215673760354,0.367371065648529,0.0285691521967709,2.20476675065461,5.24298351610969,10.0677032443732,6.38732807236612,7.13288525362516,7.36229453839559,3.36737106564853,3.60644222813161,7.816023639828,5.28762004411207,10.5716578509649,5.49857001254426,0.01435529297707,6.96589969564898,4.03386345186628,2.31034012061215,4.35402893805439,3.81352468929781,4.10852445677817,5.25096157353322,6.19770815795585,6.91898246334308,1.89917563048051,6.56924802986718,2.68032435684402,3.31759350462347,3.52732060787705,0,3.15218341905505,5.58044701959866,0,6.52120781622399,0.75702324650746
"ACH-000528",4.85099939471647,1.30451104180995,1.77399632511117,8.34398514013082,0,7.87743752197062,5.93805049953404,0.0840642647884745,0.263034405833794,0.0565835283663675,5.54287709935414,9.78956624787973,5.01480160235136,7.5899132606722,0.356143810225275,3.53231695933277,5.89578731646331,8.71592768080935,2.89336221076387,9.23912113181231,6.46532151358055,0,7.13873256972024,5.01524777369894,2.36457243229586,4.32553033156756,3.37712374912949,3.80838505065609,4.01613970265525,3.31179371775365,7.14791719108402,2.72246602447109,5.58496250072116,2.78031009904338,2.8499992594661,0.298658315564515,0.150559676575381,2.84197311892718,5.49281457256712,0,7.16942397867607,0.0285691521967709
"ACH-000553",5.7894684369412,3.81352468929781,3.96069703930431,6.30560578958543,0.137503523749935,6.86962468620432,5.57682443127748,0.0976107966264223,0.01435529297707,6.15724586737157,4.61941301059794,9.60323687602132,6.87823487911234,8.27854238244459,3.5909612413426,3.43829285157915,4.40803246613065,7.17622302534268,3.63110428236588,9.61926626848919,6.05961485629722,0,6.45088131527337,4.01346225980656,2.52857131887076,5.32084566764572,3.61941301059794,3.89336221076387,3.0232553523003,2.86789646399265,6.99424027986904,1.63226821549951,6.01524777369894,2.09761079662642,2.31614574229336,0.16349873228288,0,2.07382023329167,5.4643415327611,1.40599235967584,6.86752586116297,0.454175893185802
"ACH-000562",5.74846123300404,1.97452931248388,5.54070926267143,6.78502736223547,1.21412480535285,7.16581146920892,4.76181714250714,0.189033824390017,0.070389327891398,7.09085343045111,3.27202318906105,9.2817677870657,7.98947965394985,6.76115227543197,0.704871964456353,3.81659970653491,4.4541758931858,7.9248718725505,3.57773093149008,10.357442038915,4.79129314859221,0.01435529297707,6.2553118863596,5.47476049957678,1.97819562968165,5.35579154675365,3.30888505741176,3.8499992594661,3.6915341649192,2.26603689399532,7.76732374542585,1.93357263826102,5.25587835258279,2.66220549965362,2.33628338786443,2.43295940727611,0,3.05658352836637,5.14241343787374,1.87578006306849,7.25370568980906,0.22650852980868
"ACH-000563",4.60288440871842,1.43295940727611,4.99774402605963,4.82781902461732,0.0565835283663675,6.63110428236588,6.57000746297462,0.176322772640463,0.0426443374084937,0.613531652917927,6.58225490835766,9.97742304090898,6.25342205763654,7.83415498140132,3.80632405739003,3.13257684267001,5.65706830120158,8.45524501311682,4.73552217729654,9.35535109642481,6.31813604115417,0.01435529297707,6.80902850771189,0.807354922057604,2.27500704749987,4.53729606709084,3.93073733756289,4.64789009105921,3.48542682717024,3.63923216324928,7.29287375490632,3.50462039240355,6.80889983925777,3.82578562746479,2.15055967657538,0.739848102699327,0.124328135002202,1.26303440583379,3.77505054148317,0.367371065648529,6.02790599656988,0.0285691521967709
"ACH-000569",5.29902480738432,0.765534746362977,4.11103131238874,6.47816289273763,0.0976107966264223,5.74926608381481,6.56270034996397,0.189033824390017,0.070389327891398,4.65535182861255,3.66902676550963,10.1055157069058,7.84931126407232,6.63807383718072,0.137503523749935,3.89820835250872,4.69265037003553,8.67292029947316,4.63981097771678,9.9467747157189,4.71973105674985,0.790772037862,5.19416586852982,0.344828496997441,1.44360665147561,5.5713734359732,2.96716860753263,3.29572302453997,3.60644222813161,3.19849415363908,6.80825632479914,2.37016428054021,5.86937792403133,4.12515513132229,1.94485844580754,0.84799690655495,0,1.94485844580754,5.18586654531133,0.20163386116965,6.33378150063115,0.321928094887362
"ACH-000587",5.10181813422741,1.20163386116965,4.82527683005487,7.17821666214289,0.27500704749987,6.81121411751324,5.94673086014031,0.238786859587116,0.0285691521967709,3.72683121703249,5.01658546043445,9.5330181855701,7.11071819355064,7.28484722941863,3.86987140617771,3.86294724802092,5.04045412134962,7.63444806236231,4.17871464117544,10.9511389808347,5.90038381666693,0,5.67891698667984,4.29057185085208,2.60169651648096,2.39231742277876,3.93545974780529,3.35049724708413,4.31179371775365,4.21023299009585,7.58263126686054,1.95977015521147,4.91838623444635,2.29572302453997,2.47508488294878,0.356143810225275,1.11103131238874,3.06522762277562,4.24412594328373,0.704871964456353,6.96312728059279,0.903038270112912
"ACH-000589",5.20554891117303,2.1407786557828,4.81506301719287,8.00438902843249,0.0426443374084937,7.24688307985624,5.13586316536868,0.27500704749987,0,7.36806987653208,4.05137210172103,9.19441214207319,3.68706068833989,6.86121100345716,8.14959471409149,3.02147972741045,4.85897561429202,6.87122761235798,4.29792505250381,9.79865000060047,6.08746284125034,0.070389327891398,9.09151472575742,4.57046293102604,1.83592407425437,4.64961545906341,3.89917563048051,3.92504996472736,1.6507645591169,3.29572302453997,8.10192316061998,3.55336050333533,4.85199883711245,2.8073549220576,2.75274859140713,1.05658352836637,1.53605290024021,3.62760683812965,5.25776496857139,0.111031312388744,7.40275627948341,1.78240856492737
"ACH-000603",7.33726508630012,2.27500704749987,2.98732086592925,6.24887634283713,0.7311832415722,6.27761287075669,6.18566835930362,0.137503523749935,0.0976107966264223,2.26603689399532,4.75328361646088,9.12688512101905,5.35120427725799,6.33091687811462,0.367371065648529,2.35895882583233,4.71259578044703,7.92925840863697,4.67638025546692,8.84253891867594,4.42693561964834,2.95977015521147,9.96823478389691,3.04614178164472,1.96347412397489,4.33771109212829,3.59454854955035,4.47183776242229,4.86740230572754,2.20476675065461,7.51459571476366,3.22342254993494,3.93073733756289,0.454175893185802,4.27127625917593,3.16832111573972,0.0565835283663675,2.93545974780529,5.39746072605472,0.150559676575381,6.48928602262588,0.799087306074004
"ACH-000627",5.20437551131909,0.400537929583729,5.15055967657538,6.68748066652176,0.333423733725192,5.5894638929561,5.19377174339668,0.189033824390017,0.22650852980868,5.64385618977472,4.53605290024021,9.23790305283713,5.26453643099903,6.73646958248901,1.58496250072116,2.94110631094643,4.28983446517751,7.63604452602804,5.05398016818765,9.34790921453275,5.81455042346181,0,7.35420529586169,3.60169651648096,2.34482849699744,3.50969584193339,3.28392177230762,3.24944534108584,5.10307794659757,4.08321336824898,7.10988287758846,4.17552460108987,5.5981269599196,2.59931779369823,3.0408924306469,0.748461233004036,0,2.6959938131099,4.68650052718322,2.9560566524124,6.10915157917052,0.978195629681652
"ACH-000628",6.26528685756517,0.0426443374084937,5.77952238674377,8.23069297602723,0.238786859587116,6.93156487602014,6.81339642123452,0.189033824390017,0.0840642647884745,6.19672506078603,5.19179950106508,8.37942169059616,5.33806779754262,6.45220004940622,3.03210084316702,3.69488019279919,4.77082904603249,7.36710892427579,4.8011586560937,9.49849023290861,4.33485426933163,0.0285691521967709,7.91073266190291,3.51475349843975,1.47508488294878,3.76447355099267,4.10685079645022,4.38681094647222,5.30085587126876,4.36527259976453,8.13283385637758,2.83187724119167,5.55979769575487,2.43562859405209,3.77082904603249,0.37851162325373,0.0426443374084937,2.13093086982645,5.63720448190229,0.963474123974886,7.33993905538556,1.32192809488736
"ACH-000648",4.75060650483559,0.495695162624069,0.66902676550963,6.68369645430652,0,7.0855521272093,5.49761236561836,0.150559676575381,0.0565835283663675,5.80606622608903,4.26077843189343,10.503925093737,8.16952419715,7.23131719715266,0.495695162624069,3.78972925137577,4.73443866613717,8.14649230697719,4.22496636500027,11.0018303848189,4.70708299177171,0.01435529297707,7.46352437327118,2.62760683812965,2.28688114778816,2.96532254836725,3.28983446517751,2.87184364850932,2.28688114778816,3.51349074558812,8.22265002245148,3.23725777090037,5.75915583380027,1.78659636189081,2.11103131238874,3.61941301059794,0,1.76977173924945,4.73768676140986,0.286881147788161,6.43929068104202,5.03474394932473
"ACH-000662",4.93215568443206,1.76977173924945,5.31723170022261,6.77518226438132,0.356143810225275,6.69571548860997,5.55642941544957,0.0565835283663675,0.0426443374084937,2.12763327972587,3.88849973551412,10.4172196150991,5.64443315240625,6.83605035505807,0.0840642647884745,3.19219416528334,4.92409988564074,8.71613352524624,2.93357263826102,9.72488897327074,6.66533591718518,0,5.47994190147713,3.07724299893246,1.91456452349394,4.03386345186628,2.82984955984469,3.63110428236588,1.94485844580754,3.13422093976063,7.67652130205656,4.00450139223494,5.69988472869748,2.27798474729977,1.49569516262407,1.06350294230616,1.0071955014042,1.6959938131099,4.24488705912353,3.13093086982645,7.48188013962029,0.286881147788161
"ACH-000665",5.95907460114051,2.25701061820602,4.08065766334523,5.87946072253802,0.0840642647884745,6.5933537709803,6.14445431392619,0.214124805352847,0.01435529297707,5.96670731415032,5.19140472885276,9.39527706221841,6.55673594791453,6.40497122358917,0.0285691521967709,3.59454854955035,4.52105073690096,7.79720757285578,4.5837597536395,10.0426169802195,4.96254902292306,0.111031312388744,7.61382629093404,3.674686619928,1.57046293102604,3.00539998774259,4.07210580048042,4.20398416585599,5.80503443985454,5.3305584000308,7.40181816308764,2.9429835981871,5.69710657447698,3.16349873228288,3.24640808724638,1.01435529297707,0.0285691521967709,2.93545974780529,3.54720302475693,0.748461233004036,6.39094277280254,0.400537929583729
"ACH-000666",6.32948243102564,1.75702324650746,4.86542397831313,6.36527259976453,0.111031312388744,6.46041493916217,4.90159099190337,0.176322772640463,0.0426443374084937,7.49417556796203,4.66163560233596,9.88872803051588,5.15015345524625,7.20613525340459,7.10548951632516,3.48800077083407,4.28466218548316,8.23146120983426,5.01212167271222,9.93897674131844,5.09634619899318,0.070389327891398,8.28688114778816,3.21567859660793,1.49569516262407,3.68929916053589,4.16912328147676,4.84498815668261,4.63052196347164,4.31324585178756,8.38214845320422,2.74631276642546,6.21003812347289,2.92789645372882,3.88752527074159,3.74092756031863,0.22650852980868,2.25701061820602,5.54627713209007,0.0285691521967709,6.26641176603611,0.124328135002202
