"X","GCLC","NADK","AASS","PRMT5","GSS","CDADC1","SMPD3","CPT1A","LDHB","ODC1","GALE","GOT2","ABCC4","PRMT1","DCTD","DMGDH","LDHA","SORD","GCSH","UCK2","SDHC","AASDHPPT","MAT1A","RPIA","CARNMT1","PANK4","NNMT","TK1","GLYCTK","MSRA","PIPOX","IDH2","PNP","DDO"
"ACH-000608",3.99367436175058,5.16832111573972,3.00180224263398,5.22032995487956,4.56132613645392,4.13504228623365,2.28392177230762,2.85598969730848,8.61050813880613,8.10349763970334,6.22747154635928,6.5139644074389,1.85199883711245,6.86764940601776,5.19613488076516,0.150559676575381,8.70158371003959,3.63459326844576,4.77188557851537,4.34978987024187,6.49904859773388,5.05571626351254,0,3.58496250072116,2.85598969730848,3.73768676140986,3.21567859660793,7.22100702674919,1.43295940727611,3.35755200461808,0.176322772640463,6.79506558265962,4.64385618977472,0.176322772640463
"ACH-000624",6.25209770303744,4.96254902292306,3.00180224263398,5.2137360959228,5.23764019503539,3.08576455377831,0.464668267003444,4.29939120612683,8.355967689241,4.04176864995163,5.5579614268932,5.56346323668308,0.505890929729957,7.48607074373567,4.8073549220576,0.250961573533219,8.30067286942404,5.45877569908024,4.31759350462347,3.70043971814109,5.96416756068177,4.16188768237689,0.20163386116965,2.56315813040281,2.53106949272595,4.20867331962947,0.422233000683048,7.26931372634803,0.855989697308481,1.65992455840238,0.650764559116902,3.22032995487956,4.8094144442359,2.4541758931858
"ACH-000643",4.20711196120771,4.99954908734095,2.89336221076387,5.08831123588866,5.31251996747495,3.35614381022528,0.622930350920177,4.2585189247113,8.55485741352202,5.23802251782572,4.90833256978243,5.44261180368934,2.55090066464752,6.95953834111265,5.73984810269933,1.51096191927738,8.4275642723407,3.85399564717639,4.83187724119167,3.69376571221778,6.63052196347164,3.53977919169849,0.0426443374084937,4.42088657497553,2.06695024392463,2.95791459863299,5.31070365722511,5.93026424523502,0.782408564927373,2.0496307677246,0.632268215499513,6.02812708231714,4.17232749165762,0.895302621333307
"ACH-000651",5.18745105402733,5.81480674309309,0.941106310946432,7.13576058101617,7.48623167798101,4.16510798514454,0.807354922057604,5.64154602908752,10.2591547688668,8.09671515448854,5.40190347160796,7.75033852024471,3.68144926531496,8.59084899410464,6.33360262826828,0.678071905112638,9.98142457503897,6.44344089114443,7.38318586579031,5.45285896471381,7.18972574076697,5.46923479366766,0.124328135002202,5.07424852334703,3.1906148602095,4.10265813136374,0.111031312388744,7.6748984331333,4.83642913116165,3.32048467801769,0.367371065648529,5.16952419715,6.62322307589651,0.124328135002202
"ACH-000657",3.86195536414487,5.76844901518055,2.73768676140986,7.27332938656167,5.79441586635011,2.68481873755322,0.632268215499513,2.55336050333533,10.3303567169579,6.88813438835287,5.36876834909033,6.81839044446963,3.57046293102604,8.7070484705164,6.42038134119664,0.400537929583729,9.86023344685895,5.81839044446963,6.549823164967,6.1568415245884,7.75388528257409,5.68901954137795,2.38128337250378,5.53075745746122,3.69932952567316,4.64673869830785,0.150559676575381,6.35385255868613,2.63923216324928,1.36737106564853,0.411426245726465,5.62906513709228,6.16269343221124,0.367371065648529
"ACH-000663",4.268284666521,4.27276973243651,1.37295209791183,5.90881290773955,5.28466218548316,2.05658352836637,0.16349873228288,1.6915341649192,10.6481777957248,3.63226821549951,6.40905143853856,5.67638025546692,3.68818035858693,7.34837407519116,5.23189316164533,1.37295209791183,11.4026923363762,2.86591881455221,6.32876467228402,4.7235585614721,5.99186193055632,3.78135971352466,0.01435529297707,4.81966818349646,2.47248777146274,3.27202318906105,5.52293456094346,8.15921541722134,2.37851162325373,2.790772037862,0.53605290024021,5.82984955984469,6.5077946401987,0.0285691521967709
"ACH-000674",6.68481873755322,5.75033852024471,0.992768430768924,5.66618848987278,4.6507645591169,1.84398384404833,3.19219416528334,3.77820857639809,10.0633950812885,8.00208363978343,7.75314987879766,5.88484209379946,4.14323013477689,7.32246900411355,5.82068956055921,0.526068811667588,8.08161658331465,5.80374366850523,4.06091204958787,4.69877410890368,6.92908083524258,3.47767732756531,0.0976107966264223,4.58916423669977,3.77505054148317,3.12267271882414,0.070389327891398,6.47961860846942,3.59693514238723,2.81557542886257,0.773996325111173,4.24031432933371,6.56254772419912,0.238786859587116
"ACH-000678",4.79181407116183,5.40531168259745,2.4032677223393,7.67454539384587,7.37460481919094,3.4944156103975,0.526068811667588,3.38404980679516,8.61323695471633,7.05495697886014,5.76712507726907,6.61911951145322,2.80322703643493,7.80109397140111,6.32840565895857,0.0426443374084937,10.7307248577877,5.56315813040281,6.19140472885276,5.00450139223494,7.89941734867508,5.03033607837096,0.137503523749935,4.14486214291573,2.43028527297778,3.86690797814317,8.38995393346472,7.10013667128545,2.37295209791183,1.09761079662642,0.150559676575381,5.79649392942584,5.97177344719337,0.263034405833794
"ACH-000680",5.60910484661896,5.09000652990382,2.02147972741045,5.90183230578549,6.54828248237623,3.90592847817314,2.27500704749987,5.10601323762212,9.08025792516947,7.2350568627071,6.14995030168105,6.24164954001753,3.854993016757,7.44609077372322,5.78371855779037,0.704871964456353,9.69528049905681,6.02702131462225,5.00629802390037,4.7338966052475,7.0287901363499,4.44294349584873,0.286881147788161,6.32606989214514,4.12928301694497,3.44095219802964,0.070389327891398,6.88655014732434,5.3684191550814,2.44360665147561,0.687060688339892,6.82285758887397,5.98504496225347,0.622930350920177
"ACH-000688",5.62058641045188,5.78685769601721,1.22032995487956,6.99503219247754,6.19731499947382,3.20789285164133,0.124328135002202,4.93310047493137,10.6191195114532,7.30423722501714,6.19396881942197,5.33378150063115,4.20867331962947,7.73518366746583,6.07081863753328,0.22650852980868,10.6836964543065,5.1106138055009,4.03650333373899,5.41040894985104,7.18378423312753,4.7235585614721,0,4.71039319217052,2.22650852980868,3.85199883711245,8.83573463232109,6.79116288855502,2.790772037862,2.80529245560071,0.070389327891398,7.12598165385472,6.61279479451236,0.137503523749935
"ACH-000696",4.48091134604775,5.11769504266975,2.35049724708413,7.73247272564143,6.11914863981125,4.32409051603798,0.16349873228288,0.941106310946432,9.96410978701815,7.06619685024969,5.63952159951083,7.5274770060604,3.38404980679516,8.09566074549522,6.70321146739115,0.189033824390017,10.1817734388088,5.32300971061281,4.12928301694497,5.63546419816788,6.77280941016073,5.46499492726543,0.01435529297707,4.52919626799939,3.01792190799726,4.52418907844937,6.78790255939143,8.42731284413496,3.20476675065461,2.86987140617771,0.238786859587116,5.10977842907866,7.17092652528738,0.0565835283663675
"ACH-000701",6.41074812818595,6.21684284283726,0.933572638261024,6.72178276845979,5.70348834965682,3.73768676140986,0.678071905112638,4.27798474729977,9.22739934241177,4.95326523901484,5.46401472450489,6.77346892790519,0.807354922057604,8.50318969917099,4.16912328147676,0.321928094887362,10.1428728867681,4.87676249078156,6.3017705324551,5.62760683812965,7.46907195208039,4.16188768237689,0.0840642647884745,4.5453506448223,2.86195536414487,4.47248777146274,2.38128337250378,8.05912810795169,1.20163386116965,3.06522762277562,0.238786859587116,5.46205231879643,6.59693514238723,0.111031312388744
"ACH-000704",3.73984810269933,5.27127625917593,0.0285691521967709,6.63546419816788,5.49217365961083,2.30158764660319,0.0565835283663675,4.75915583380027,9.46295208610836,7.64190723562928,6.88789077216842,5.60821785302146,3.74416109557041,7.9842475469948,5.04919510562227,0.124328135002202,10.0446673311841,3.98823022306046,5.39266088071179,5.18428029441938,7.87473550007666,4.58916423669977,0.22650852980868,4.55151601762801,2.03210084316702,3.62058641045188,6.13031314554346,7.35385255868613,3.78135971352466,1.78240856492737,0.070389327891398,5.34801990922869,7.81249822533356,0.01435529297707
"ACH-000711",4.29498826769145,5.29204549249286,1.15055967657538,6.06544306293743,7.24393560156686,3.11103131238874,0.454175893185802,3.50589092972996,9.22289148173017,6.21916852046216,5.50937914891469,7.20114373205303,2.65306001710456,8.21417338666853,5.42961596420174,0.356143810225275,10.2760080542083,5.65162578392064,6.71094415457587,5.67863534782274,7.78959885005233,4.38750040648098,0.0976107966264223,4.67129337248158,3.24031432933371,3.67919857056692,0.678071905112638,8.16138386011199,2.83390207666916,3.1906148602095,0.807354922057604,6.45926766670339,5.98891186495402,0.823749360308273
"ACH-000713",6.35807972334892,5.3743439890385,2.81147103052984,6.52042224852645,4.99954908734095,3.05484847699562,0.176322772640463,5.34624777408278,8.94781224214106,5.59872249967662,5.44724856860178,6.59469782732387,1.59931779369823,7.03749204539908,5.53574194107511,3.5668151540109,9.11769504266976,4.95884267524324,5.50239425611126,3.87970576628229,6.45137598184461,4.17152710603881,2.71369581484336,4.68537955195908,2.97636363573276,4.14812063112396,8.67828322191709,7.58886451819015,1.85199883711245,3.47767732756531,0.27500704749987,6.37937836707126,6.58089920422574,1.49569516262407
"ACH-000719",4.25701061820602,5.37712374912949,0.704871964456353,6.07167687375186,5.37016428054021,3.29425313644451,0.176322772640463,2.37573453858316,8.49209352546795,6.8312438968552,7.83958173728678,4.92599941855622,3.95233356636969,8.96399423274969,6.70113315484797,2.41413553298445,8.9764495624369,4.80374366850523,4.67072705449947,4.40735275114004,6.77702512326077,3.93168305705981,0,5.13627342985058,1.39506279951758,3.68706068833989,9.96780264519639,4.33413917883824,3.04439411935845,2.57531233068744,0,5.46107011403305,6.61691636257881,0.20163386116965
"ACH-000721",4.97177344719337,5.59723318908613,2.82171021503467,6.99061456200153,7.33064802790278,3.07724299893246,0.298658315564515,4.81608765860021,10.6376211133433,7.06931549454008,5.06824086131282,6.66661458735288,3.37989816352469,8.04908616953728,6.309067020588,0.20163386116965,9.82196526586905,5.46139758992616,5.86542397831313,5.94860084749336,7.09740010731741,5.24564777363675,0,5.40053792958373,3.04264433740849,3.88459792099006,3.21878116778407,7.11831819221838,2.60169651648096,2.90496571868403,0.250961573533219,4.18428029441938,7.88166461932035,0.150559676575381
"ACH-000736",5.42223300068305,6.27649666564036,0.250961573533219,6.88874324889826,5.88996019965864,3.69041709553247,1.24488705912353,5.75194568161502,8.43396093112118,7.4326254114323,5.93663793900257,6.85661227317836,3.14404636961671,9.03323026222659,5.58526303088387,0.238786859587116,9.4336688918123,4.86690797814317,5.32337006906127,5.2585189247113,7.23476954003063,4.58676474335514,0.0285691521967709,4.89433274227769,3.46597446450407,4.4937754084607,2.75488750216347,8.06031764744265,3.75381844317354,3.62175885670973,0.150559676575381,5.53075745746122,6.93333657591232,0.176322772640463
"ACH-000758",5.68650052718322,8.04362885087643,1.68257329734758,7.58653958611069,7.32822611878773,3.93640237772506,0.739848102699327,4.99954908734095,2.0036022366802,8.72297825420872,6.50620838930675,6.0389189892923,3.54225804976692,7.97326686099329,7.17971008387062,1.1243281350022,8.09592441999854,5.08873524619028,4.40531168259745,4.53169336086147,7.27798474729977,5.66448284036468,0.0976107966264223,5.27909980213375,3.67581593117227,5.01167453338092,1.20789285164133,6.7110818623067,1.26303440583379,3.11935617703968,0.432959407276106,4.80632405739003,5.60733031374961,0
"ACH-000759",4.57410150808939,6.18348651445939,0.565597175854225,5.47994190147713,6.29425313644451,3.13750352374994,2.41683974191283,6.89530262133331,8.34726701775345,3.07553263116736,5.0759604132434,6.06350294230616,3.56437816856506,7.72649066158373,6.3361048254481,0.286881147788161,8.15572899724877,4.1811025507538,5.44028782084042,4.45154083301783,7.56254772419912,3.27351588970212,0.575312330687437,3.4905701304462,2.36457243229586,3.71699089440494,0.367371065648529,5.55151601762801,2.74416109557041,2.85199883711245,0.22650852980868,7.71163256182322,6.1168637576909,0.189033824390017
"ACH-000764",3.97819562968165,5.34908214639109,0.22650852980868,6.78122855346812,5.88386515450979,3.46597446450407,0.333423733725192,4.80889983925777,10.5829887165207,5.68846014042449,5.70846316507212,6.21781233083886,3.88947354253111,8.65581690829202,6.41261218499661,0.0976107966264223,10.3250805435543,5.2149019101607,6.23381138429316,4.83844759254846,6.92338691550471,4.2149019101607,0.505890929729957,4.94157586181824,3.26753579806873,4.09508049190141,7.09444722169991,7.33931557241328,3.09929520433778,2.11103131238874,1.76128527336162,4.8011586560937,6.40973035386445,0.367371065648529
"ACH-000768",3.98732086592925,5.95303237725324,4.14241343787374,6.5713734359732,6.58104990094504,3.83995958748953,0.739848102699327,4.41413553298445,9.30717803555868,7.06651978142975,6.80348537559595,6.17092652528738,3.58976348698498,7.93657905228892,6.71410811159517,0,10.9741277431914,4.58796498888268,4.72410451986685,5.33628338786443,6.95872669831156,5.07809742302666,0,4.42021289061078,3.21567859660793,4.49249415167943,5.6979405826171,7.80316244441589,2.99095486039699,3.89627184880738,0.238786859587116,4.11769504266975,6.27817064963117,0.66902676550963
"ACH-000783",6.25474519762921,6.09992635055603,0.66902676550963,6.29296575471765,5.30012372456901,3.53605290024021,0.985500430304885,6.18844048897516,1.96716860753263,5.68706068833989,5.24792751344359,6.6748278321868,1.04264433740849,7.74160181141324,6.01658546043445,0.298658315564515,8.53321291016391,8.06711163425285,5.20945336562895,5.59275601044103,8.49857001254426,4.49185309632967,0.01435529297707,3.69932952567316,3.70818723602071,4.52481592835751,0.111031312388744,6.81583156646482,2.25096157353322,1.9560566524124,0.604071323668861,7.21655186934993,5.37538702682888,0.0976107966264223
"ACH-000796",5.15704371014558,5.75248100445637,2.36457243229586,7.69682846458871,5.70984201927331,3.0036022366802,1.8073549220576,3.13750352374994,1.70043971814109,8.42848580105503,6.38370429247405,6.68327537290812,0.454175893185802,8.04772377398314,6.50318969917099,0.75702324650746,10.4019461239765,4.35755200461808,5.51127826508303,5.3533232911629,6.6979405826171,4.92076967302065,0.01435529297707,4.48155728070859,2.76553474636298,4.35543919724868,0.985500430304885,7.71747079866893,2.13750352374994,2.43562859405209,0.20163386116965,4.77978500530113,5.89409017060148,0.298658315564515
"ACH-000811",5.08746284125034,5.81583156646482,0.321928094887362,6.32624970083746,6.166514610409,3.40190347160796,0.495695162624069,5.09381367340273,8.80960737378898,5.43396093112118,6.75622271284729,6.43929068104202,3.92504996472736,7.97825284202441,6.89263388342444,0.863938450423971,11.2005921376893,5.32409051603798,5.38474058729238,5.20359271420771,7.50620838930675,5.47346223623528,0.01435529297707,4.74899785009815,3.52105073690096,4.79597469420667,8.8245132973348,6.97533211589791,2.21723071622067,2.68032435684402,0.704871964456353,6.28928117848199,7.41987593042219,1.24488705912353
"ACH-000842",3.10601323762212,3.90785207184596,2.01435529297707,5.70735913208088,5.59872249967662,3.77925972037238,0.20163386116965,4.19849415363908,9.88513199534588,7.77860284514321,5.63372181264101,6.12018602753186,3.48800077083407,8.21271523509818,5.66277517193778,0.495695162624069,9.48089115592885,4.62351574149055,5.05614996110814,4.51664555778096,6.94438996227009,4.39848719001897,0.0285691521967709,4.98276546258365,2.64616265715789,2.70265754339091,0.622930350920177,6.96624587322494,2.82171021503467,2.1243281350022,0.250961573533219,4.59514556799086,5.85549144310187,0.0840642647884745
"ACH-000847",4.47767732756531,6.05658352836637,2.62993940943954,7.11103131238874,5.27426166125705,3.72027846523333,0.594548549550354,4.61588707391606,10.6664903219205,7.24222139509837,4.71808758396052,6.27984269352035,3.23266075679027,8.06538920591303,6.2637856138908,0.137503523749935,9.88782986169403,6.25493411860649,6.35385255868613,5.64558638591361,7.28651155766423,4.9759052735237,0.01435529297707,4.97911075501579,3.21256933885081,4.24336442569366,0.176322772640463,6.9560566524124,2.10097764772482,1.61353165291793,0.0976107966264223,5.89190518821193,6.82794601683085,0
"ACH-000849",5.26791028088483,5.19613488076516,0.0976107966264223,6.04614178164472,6.14425035619052,3.37155886261196,1.20163386116965,5.18348651445939,6.56651075585788,5.68594014844598,5.99503219247754,6.73579292798531,3.05484847699562,7.72615002572616,5.11270013274936,1.26903314645524,9.52199295640167,4.20789285164133,6.74846123300404,5.76977173924945,7.27519333390221,5.03386345186628,0.871843648509318,4.20398416585599,3.4276061727819,4.19219416528334,3.58856473740135,7.38318586579031,2.27798474729977,2.09423606984577,0.454175893185802,6.54859075054854,7.35067403711449,1.09761079662642
"ACH-000856",4.63749432520631,6.01792190799726,3.87970576628229,6.59708417343337,6.31179371775365,3.60407132366886,0.815575428862573,5.09676785471469,10.4463596303584,7.05874941233552,6.07831095000713,6.65334669272218,4.75702324650746,8.00781219348618,5.87504280300259,1.59931779369823,9.20258913428148,4.82629424549963,6.30305008468167,5.10433665981474,7.11561593142811,5.76526952069059,0.0285691521967709,4.87823487911234,3.48284828306847,5.36036427654347,0.641546029087524,7.0759604132434,6.12142990894896,2.9429835981871,0.687060688339892,5.94157586181824,5.87578006306849,0
"ACH-000879",4.6507645591169,6.2688460628732,3.83289001416474,6.90074607531062,6.05571626351254,4.52919626799939,0.454175893185802,5.00045077177086,10.0801513096141,7.31804563256628,5.27052894238072,6.98230913012977,3.97269265400426,8.2728630232019,6.55826763405574,0.713695814843359,9.08645472419136,6.20652601587743,6.65778289581765,5.09676785471469,7.33181268381921,5.12763327972587,2.39231742277876,5.62614706360372,3.5298209465287,5.27537959625362,0.0976107966264223,6.98538657677202,1.98185265328974,2.93734439215023,0.238786859587116,6.28521724610209,6.34731131636528,1.22650852980868
"ACH-000880",5.04919510562227,6.0092127868052,0.124328135002202,7.17861505911909,5.78659636189081,3.06350294230616,0.238786859587116,4.83491342970104,9.82929461919645,7.27211652811202,5.74011804283313,7.17801742239103,4.98913900736823,8.80164369886622,6.18685706717715,0.0840642647884745,9.53488645761565,6.05463144878297,5.83491342970104,6.06026359873829,8.10847218427175,5.18428029441938,0.137503523749935,4.37989816352469,3.61235249875266,4.39506279951758,1.43829285157915,7.85667451599136,2.04614178164472,2.52606881166759,0.20163386116965,5.00450139223494,6.96935773910922,0.01435529297707
"ACH-000885",3.72027846523333,5.24830712008724,3.07724299893246,5.96578428466209,5.90231481249263,3.06522762277562,0.400537929583729,3.17951105027151,10.4295113566506,5.6940444130862,6.80219321694183,6.43995551747816,5.00898878322726,8.10653676886889,6.3471341137561,0.641546029087524,10.6573184495813,5.0232553523003,6.08873524619028,4.7279204545632,7.40190347160796,5.13791332208841,0.0840642647884745,4.91838623444635,3.53480866123175,4.59931779369823,7.49697358099828,6.63081315229913,2.53356334821451,3.17312743348066,0.454175893185802,7.07167687375186,6.46074256378964,0.150559676575381
"ACH-000895",5.28392177230762,5.88533031547617,1.02147972741045,6.56025639801327,6.25342205763654,3.02680005934372,2.0071955014042,5.2667865406949,9.3659068331536,7.34881666041441,6.59245703726808,6.48574882137778,2.78868571061353,7.84260177161955,6.21606678308703,2.33628338786443,8.69460165335612,6.65921102406819,4.94438996227009,5.66817586897014,6.93274625099681,3.98367769469807,0.632268215499513,5.57198012018773,3.97636363573276,4.00539998774259,0.37851162325373,6.71053095249918,5.29719141656586,2.8011586560937,0.790772037862,7.66127930215858,6.75648960675997,0.632268215499513
"ACH-000898",6.14302600388997,5.77373265060786,1.40053792958373,6.53543091487128,5.71314590249026,4.09845324630927,4.03650333373899,5.5894638929561,8.52485509743484,6.74510284645816,6.5082701755678,6.58029625988894,2.87184364850932,7.91546114574373,6.78227750019497,1.36176835941915,8.57784420397794,5.75542173473424,5.04526821513853,4.68088692071969,6.41802124128114,4.38543103719352,3.68929916053589,5.50462039240355,3.11270013274936,3.81455042346181,0.176322772640463,6.02923200313464,5.00225245173138,0.176322772640463,1.23878685958712,6.03518399661834,6.73104743933735,0.214124805352847
"ACH-000906",3.70708299177171,4.90062533253607,2.89336221076387,6.74510284645816,6.43829285157915,2.51601514700366,0.214124805352847,0.55581615506164,10.5140236042373,7.9092330723027,6.69181329717138,6.75301612873584,3.30451104180995,8.10815850945368,6.05202456048283,0.321928094887362,9.94274907082888,5.59753117422421,5.69237139970866,5.73741636593706,7.27230318809946,4.25701061820602,0.0285691521967709,4.72137265947682,2.85399564717639,3.85798099512757,3.42894634476948,6.3474884972118,3.47118746038699,2.60880924267552,0.16349873228288,5.21451341008002,6.73362549840823,0.632268215499513
"ACH-000909",3.80219321694182,5.96208624985064,2.8499992594661,6.72478667744771,6.07809742302666,3.88849973551412,0.475084882948783,4.50207595604579,10.2828567621991,7.38862007672802,4.92931759491176,6.54395979737185,3.30451104180995,8.30829351853698,6.84348142543246,0.22650852980868,9.31170291082736,6.33019983285091,5.98800293750806,6.42492208821069,7.48066904597033,5.4245862262511,0.0285691521967709,5.58135124716878,3.49697358099828,4.20945336562895,0.137503523749935,7.02236781302845,2.05658352836637,3.52356195605701,0.27500704749987,7.09602987630799,6.02945288578697,0
"ACH-000911",4.69710657447698,4.53729606709084,2.02502879449152,6.91528186586766,6.44393811501318,4.08151006812092,0.31034012061215,4.87578006306849,9.12667866411429,7.3792917161183,5.19967234483636,5.76022094646651,3.7158933705476,8.07440909934374,6.41970742081027,0.0285691521967709,10.5962829504884,4.96716860753263,5.4995270242151,5.57258654938577,7.28188367456292,5.01480160235136,0.0426443374084937,4.5668151540109,2.86591881455221,3.67807190511264,4.10936055940423,7.75835648293992,3.17312743348066,2.31614574229336,0.01435529297707,3.76553474636298,5.76447355099267,0.31034012061215
"ACH-000913",4.39711840904258,5.70348834965682,2.38681094647222,6.93663793900257,5.35543919724868,3.53356334821451,0.782408564927373,2.29572302453997,9.50622822821106,7.00337736020232,5.57561487761963,6.43429461795993,3.21412480535285,8.39955564728411,6.58180314851653,0.823749360308273,10.1900715745541,4.41616416473313,5.14282184411593,5.24678809384436,7.39549129310262,5.10685079645022,0.070389327891398,4.76818432477693,3.13750352374994,4.32768736417605,7.68678063494856,7.60622012128167,3.13586316536868,3.57773093149008,4.23878685958712,5.9759052735237,6.70030099079439,0.641546029087524
"ACH-000919",5.65563804923464,6.22265002245148,1.59454854955035,7.00461374728666,5.53138146051631,2.35614381022528,4.32768736417605,4.94485844580754,1.26903314645524,6.6409679104499,6.45828356363597,6.29406929508831,0.189033824390017,7.86894598864236,4.70099449416827,0.75702324650746,8.00798033649535,6.3501436020178,5.91790907385298,4.84247606299394,7.27742689653266,4.5090623863619,1.88752527074159,4.4594316186373,4.13996056954546,3.94016675048282,0.925999418556223,6.14995030168105,6.03298241669943,2.54101915313356,5.84473714406068,7.35658401864443,6.76181714250714,2.41142624572647
"ACH-000926",5.65992455840238,5.03957710306068,0.286881147788161,6.03298241669943,7.40335294519078,2.81762325751143,1.18269229751619,5.28725064325462,9.24262632201345,7.19869058566892,6.35138098067433,6.29902480738432,2.38404980679516,7.64753037952547,5.90110824301451,0.485426827170242,9.1935746404466,6.01680828768655,5.32768736417605,4.51285895444998,7.30286736097287,4.37712374912949,0.263034405833794,5.39951292418296,3.55213110825378,2.66902676550963,0.389566811762726,5.83617662480922,5.06651978142975,2.88166461932035,0.298658315564515,7.08618931310448,6.74644713936282,0.070389327891398
"ACH-000927",4.86344293434804,5.63110428236588,0.66902676550963,6.89857115775164,8.16082945232687,2.96347412397489,0.839959587489532,6.31070365722511,6.53153741911772,4.91025296279928,5.5438051759644,7.06350294230616,0.863938450423971,7.76002129773022,3.82476785314329,1.06350294230616,8.74173662382664,5.26002565596146,5.23304440126558,5.50620838930675,8.04805086627011,4.87627136055013,3.43028527297778,4.01703108052784,2.47508488294878,3.95977015521147,0.604071323668861,6.57893871309339,0.807354922057604,0.070389327891398,1.0703893278914,7.75147711113016,6.32589006103978,0.01435529297707
"ACH-000936",4.43362716708478,5.10643207781693,3.54596836910529,6.43978933708969,6.74698450599195,3.0686708106651,0.978195629681652,3.79701297783614,9.21254502137508,6.6915341649192,5.66106547980695,6.93380866199012,4.09508049190141,7.58391015187168,5.58916423669977,1.4541758931858,11.6248411389571,5.81583156646482,6.13072499111887,4.4867143730307,7.29425313644451,4.98823022306046,0.16349873228288,4.35543919724868,3.98185265328974,3.96439863220318,5.5573488175248,6.87073459397099,2.22958792274065,2.35049724708413,1.10433665981474,6.83339613416323,5.25323293853803,0.250961573533219
"ACH-000940",4.93545974780529,5.91480367725178,5.75301612873584,6.6906964439777,5.67976157351685,3.95046841415012,0.464668267003444,5.19495379593384,9.38402821457418,7.40786256740339,5.7292808460274,6.36159292377221,3.16832111573972,8.75815657600338,6.16249203693753,0.641546029087524,8.87869469246656,5.15299460549244,5.43429461795993,4.93498820178348,7.01402047031493,4.89384755813292,0.01435529297707,4.76553474636298,3.18428029441938,4.63052196347164,7.3887922565875,6.3037807481771,2.34198574722862,4.03913839390696,0.344828496997441,6.86195536414487,5.60614607806572,0.739848102699327
"ACH-000941",5.22342254993494,6.02170180007169,3.38543103719352,6.32624970083746,5.28355142317431,3.49185309632967,0.584962500721156,4.74685018309805,10.0781508077346,7.24260250592898,6.27612440527424,6.66562016406638,4.82680268428583,8.40594982676583,4.70818723602071,1.36176835941915,8.35062984163787,4.77663042305105,6.22187708107703,5.22727899446832,6.99265514938683,4.28243980500639,0.298658315564515,4.65535182861255,3.68929916053589,4.38266725274504,0.422233000683048,6.97762338143295,4.52105073690096,3.17152710603881,1.11103131238874,6.24678809384436,6.88874324889826,0
"ACH-000943",4.10013667128545,5.96832119610627,4.0574502721839,6.03848007993665,6.21431912080077,3.19692173382033,0.485426827170242,2.68706068833989,11.0320457269308,8.54194842533373,5.06565847093199,5.72109918870719,2.8972404255748,8.11914863981125,6.88007325387694,0.214124805352847,8.46821673206244,5.14852742516046,5.33806779754262,4.99548451887751,6.8729518511301,4.74146698640115,0,5.00180224263399,3.99095486039699,4.55336050333533,0.111031312388744,5.21878116778407,4.17232749165762,2.06695024392463,0.111031312388744,2.68481873755322,7.42894634476948,0
"ACH-000946",6.05983113619282,6.20652601587743,0.214124805352847,6.77307325343888,5.81992359556066,2.85996954822103,0.516015147003665,2.28392177230762,9.72135556907232,7.69585465757173,6.26416107128808,6.86974805146507,4.50589092972996,8.05528243550119,6.97303720562177,0.799087306074004,11.1533620242393,6.14669594803066,5.82959589917751,5.46564802598228,6.84824735270451,4.68088692071969,0.0426443374084937,4.5909612413426,3.54473265593262,4.61412086878925,2.08065766334523,7.61691636257881,2.94860084749336,2.90496571868403,0.344828496997441,5.98253731439927,6.76447355099267,0.0426443374084937
"ACH-000947",4.89093302170554,6.39763185410674,2.75060650483559,7.32021387650758,6.5713734359732,3.43295940727611,0.356143810225275,6.36632221424582,10.4691330198296,7.59290547379686,6.47069954142369,7.60880924267552,3.17632277264046,8.84846645742676,6.11311703639072,0.0840642647884745,9.31394870410366,5.11811050560737,4.605257262939,6.17472598770613,8.73254056130812,5.14323013477689,4.63923216324928,4.44757919654888,3.29278174922785,4.90110824301451,0.238786859587116,6.73998307907973,2.01792190799726,3.50462039240355,0.475084882948783,6.89530262133331,6.08533966935737,0.526068811667588
"ACH-000948",6.65205620360686,6.32030414932561,1.79493566280354,6.48655349262453,6.38024459047818,3.23878685958712,1.60880924267552,4.73552217729654,9.61590546051179,8.04346481194724,6.76062016107245,6.7953253872778,3.69932952567316,7.42374622911477,6.41074812818595,2.4541758931858,9.4572987888258,6.17751920259781,5.38370429247405,6.02635744696384,7.89366557200327,5.31179371775365,0.367371065648529,4.28762004411207,4.37642931106992,3.58135124716878,1.33342373372519,6.47557132129255,5.09381367340273,1.63226821549951,0.27500704749987,4.90448409790142,6.07531869255335,0.137503523749935
"ACH-000950",5.51947900230724,5.93121027480393,3.67919857056692,6.57061472176119,5.62585493136806,2.93734439215023,0.53605290024021,5.17512534965772,10.4666882913634,7.3264294871223,5.73849764388979,6.9371089462026,3.11769504266975,7.82228401601747,6.30250184411232,0.545968369105293,8.95710204156229,5.99412711400313,5.66845955691538,5.1243281350022,6.97808119818916,4.18507363787676,0.111031312388744,5.00854067170295,3.88166461932035,4.33771109212829,0.53605290024021,6.61999982982136,4.57349571549561,1.91838623444635,0.454175893185802,6.23993261348524,6.17052599917685,1.09761079662642
